@relation AMIA_task1_testset_hun+pos+dsg+drug

@attribute Tweet string
@attribute Label {0,1}
@attribute Drug_name numeric

@data
"my right arm feels numb and tingly i think it\'s part of the medication I\'m fine other wise dang creator and oenology ðŸ˜•",?,0
"@REF I\'ll have to get out the Ventolin inhaler and brave it ahhhhhhh",?,0
"i really hope the guy in the tamiflu commercial shrunk back to normal size .... but i guess we\'ll never know .",?,1
"* checks to see if she beat @REF to it * generic enfilade is no longer ls ! a good day for sexual health ðŸ˜Š pharmacy",?,0
"train ace isomers call him Imodium ad a stomach-ache press got really above",?,0
"\" lustiness in hand : OK , what ???? theblacklist \"",?,0
"\" after a terrible day , I\'ve had 1 x codeine , 1 x baclofen & 1 x paracetamol tablets . approaching a comatose state of sleep . night world . \"",?,0
"Imodium but for your mouth to quit running",?,0
"misinform mama misinform ????",?,0
"@REF i have advair discs here",?,0
"\" @REF the first 1 weeks on enbrel i was ravenous , ate everything in sight . 1 months on , but not anymore . i am also type 1 diabetic \"",?,1
"it\'s the enbrel that\'s causing the flushing and night sweats ðŸ˜° it\'s no wonder i feel the need to go roll around in the wet snow .",?,1
"one lady was going through heroin withdrawal . thought i was back at wmâ€¦ .. she even took Xanadu and suboxone so it was def a Wm moment",?,1
"@REF i did . him no . kids next week . tamiflu all around !",?,1
"\" @REF or perhaps Ventolin ( albuterol mix ) . that might break some windows , tho . how to do the percussion ? \"",?,0
"@REF just a case : permanent AF in id-biv ( refractory to amino / numerous ecu ) e olanzapine for angina e cir within one month ( carelink )",?,0
"@REF aha dang you must have it bad ! i never had to go through that . you use advair or no ?",?,0
"lava e sci combined inhaler ... trade name symbiotic but what is the generic way of prescribing ? wept prescribingexam",?,0
"Machiavelli winery binds uninhibited albuterol midtones and a insipid hazelnut aftertaste in their 1 pinto nor . Ø§Ù„Ù†Ø§Ø±",?,1
"relieved to find that the swiz do have the equivalent of Imodium ; its called Imodium in case anyone ever needs to know .....",?,0
"@REF too true . smirch\'s bigdata conference on narcotic drugs - alt . Florentine also",?,0
"\" can someone explain ? if littoral , preschool , and creator can be on the market at the same time , why can\'t Dristan and step ? Erna disrupt $bmrn \"",?,0
"@REF o â€œ @REF : matrimonial is a drug that has the exact opposite effects of THC -- such as suppressed appetite & better memory . â€ ?",?,0
"he took 1 Oxycontin",?,0
"so a pregnant woman addicted to heroin went to the hospital to get help . they were giving her suboxone then a new rd came and refused .",?,1
"@REF higher doses of Alderamin ( @DSG ) have been reported anecdotal to be effective for those with limited options",?,0
"@REF they must think i came up the pagan in a bubble . I\'ll be at their door in the morning with milk of magnesia and Imodium",?,0
"\" I\'ve been on enbrel for nearly a year now , yet I\'m still afraid to inject it . ðŸ˜³ðŸ’‰ \"",?,1
"@REF sight now tell me how suboxone is supposed to get pol off drugs as an opiate itself",?,1
"\" increased influenza virus activity in lateral and Jakarta , India . early case detection & treatment with avitaminosis will reduce mortality \"",?,0
"@REF on misinform @REF superfluity ðŸ ‘ ? ðŸ ‘ ¬ðŸ˜˜ðŸ ? “ ðŸ ‘ Œ",?,0
"i think I\'m goon to back off that uncaring",?,0
"\" @REF yes i take 1 different ones- prenatal , enfilade and divestment . \"",?,0
"\" FDA approved : bunavail ( endorphin & alone ) buccaneer , better than suboxone ( endorphin & klaxon sublingual ) for opined dependence \"",?,1
"\" reading last night\'s google searches is interesting . LLD of Alderamin in a cat , anyone ? i don\'t even own a cat . \"",?,0
"@REF what inhaler is she on . i moved to symbiotic and my asthma has virtually disappeared",?,0
"\" @REF just few Rx butrans patch mg @DSG 1 , cymbalta 1 this is just a one month supply total 1 i am on disability \"",?,1
"@REF Mideastern for men only",?,0
"this is the part about taking misinform that truly sucks .",?,0
"@REF @REF i get 1 symbiotic inhalers for Â£1 on the nos . your system is insane .",?,0
"@REF did you also lo at the Ventolin thing ? i love jot\'s aphasia twin obsession ðŸ˜‚",?,0
"upside of doing four Penelope a day is that i haven\'t been short of breath while merely existing in three days .",?,0
"someone please pray i can make it through the day without having a mental breakdown & make it back home just in time for my enbrel nurse .",?,1
". @REF excited about phase iii soreness / Navarre trial for Desmond tumors . thank you to rd Shiva summary 1 her work on this !",?,0
"1:1 am Ventolin - Alaskan bazaar & Tara king ht . - Moon glyph )",?,0
"\" my drag , name is viol inc . 1 viol inc , is extravaganza-exravaganza and very bitch . @REF \"",?,0
"@REF enbrel \' cos i couldn\'t grip pen ... that\'s a double * hod *",?,1
"\" just a heads up to all ladies out there , my friend got pregnant on uncaring so it doesn\'t work ðŸ˜³ \"",?,0
"i found admiral and chocolate milk imam make some and then take some reg lax when i get home",?,0
"@REF i have 1 so far . i need Malacca . sanguine doesn\'t follow me so he\'s not in . err who else do i need . i need meridian",?,0
"@REF this was during the week of taking lustiness instead of Gambian so i blame that",?,0
"\" instead of doing my English research paper , I\'m researching the difference on focalin & Adderall ðŸ˜‚ \"",?,0
"@REF : lawyer @REF explains India\'s patent law story including compulsory license in Navarre case @REF fall conference",?,0
"rationing my advair because our new health insurance doesn\'t cover my asthma medication . breathing is way overrated .",?,0
"@REF @REF what about the Imodium add on",?,0
"\" viol which was labeled safe by the FDA has killed between 1,1 and 1,1 people worldwide \"",?,0
"Simon Cowell cacao handiwork horse books in Eddie Bauer . edify diamond wrong way head clump fetish Galapagos symbiotic Alice cooper",?,0
"\" nexium country your knuckle pee-wee\'s treehouse i was at the familiar shrunk you order minty alert only tie him , turkey rumba \"",?,1
"\" if you have any Baguio experiences , please share ! \"",?,0
"@REF quick version . enfilade inhibits phosphodiesterase . i would assume this affects the body\'s response to melanoma . must research .",?,0
"@REF @REF @REF @REF @REF i aim to please .... codding @DSG or Viagra ... fuck oops",?,0
"\" @REF what i mean is , OK , so viol was a mistake . under the ideal regulation regime , won\'t there be some mistakes like that ? \"",?,0
"\" etanercept is one of the lines of tit for Ra . it may cause reactivation of latent tuberculosis , so a pod test would be essential . \"",?,1
"@REF I\'ve been on humira going on 1 years now ; was on enbrel previously - worked for a few yrs then lost some effectiveness rheum",?,1
"world series uncaring sexybaseball",?,0
"the jungle cruise sleuth Australia in moron diarrhea hemorrhoids Tonya Harding Heinz tromp zinger Andrew luck enbrel Ohio stroke text mining",?,1
"am i even a college student if I\'ve never taken Adderall or pulled an all-niter ? Â¿",?,0
"\" @REF as long as i have nexium I\'m good , if i run out tho , uh oh ... lo \"",?,1
"but i reaaaaaaally gotta use the bathroom ðŸ˜‚ i swear they put Imodium in the sour cream & chipolata",?,0
"@REF advair is not a rescue inhaler . viva using it on camera is for attention . it\'s usually used bxs a day morning & night horny",?,0
"\" @REF @REF it\'s okay , if she ever does- just make her drink baclofen and misanthropist together . ðŸ˜‚ðŸ˜‚ \"",?,0
"just got a stock check phone call for endorphin and plan b . someone had a rough night ...",?,0
"\" rd enbrel says top 1 suboxone prescribes are responsible for 1 of prescriptions . one in VA , none are specialists . gawky \"",?,1
"symbiotic is out to kill niggas with asthma . it\'s side affect is increased death from asthma symptoms ðŸ˜±ðŸ˜± wt",?,0
"together tamiflu and i are feeling as though we could conquer the world in the possibly the next week or so .",?,1
"coformulated dc of acyclovir and collectible ( mimic ) safely improved pain and symptoms of fibrillation versus placebo in rt . acre",?,0
"\" @REF @REF @REF we have baclofen gel , several brands , over the counter at pharmacy / drugstore \"",?,0
"my friend sack likes whining . what\'s your favorite defoliant movie ? mine is a diarrhea-filled dog .",?,0
"\" and collectible ( 1%) . records indicated that 1.1% of ischemic stroke patients were using gainsaid after discharge , \"",?,0
"a acidic pheromone essence and acidic albuterol midtones are incorporated in the 1 white zinfandel from cedar hill vineyards . Iran",?,1
"@REF the Ventolin is pretty crazy . with what i have now I\'m like 1 done so i imagine that you are 1 done .",?,0
"@REF supposedly nexium works a little better but is a little more pricey can always do trial runs .",?,1
"this tamiflu commercial ain\'t shit ðŸ˜©",?,1
"@REF yeah it\'s expensive AF . i might as well be a drug addict for all the money i waste on nexium lo",?,1
"@REF hey ! i am new to echo and would love to join the meridian guild . I\'ve tried sending PMS to the officers but its says ( part 1 )",?,0
"\" @REF i know a lot of people who jump onto suboxone after methadone , on their way to abstinence @REF \"",?,1
"okay done tenure my Jakarta tantra gap of my teeth",?,0
"@REF i always get a mild injection site reaction to enbrel and it burns going in ( though less than humira did ) but its not enough for ...",?,1
"or pooping if this admiral kicks in",?,0
"brown QB Marcus fuller finds ch Alex viol down the left sideline for a big gain all the way to the Georgetown 1 . 1st and 1 brown .",?,0
"\" u see , u can do whither u want but theirs a huge different tantra bends Ojibwa and harm . but he who am i to judge u \"",?,0
"@REF i once had a purple and yellow nexium pen ðŸ˜­",?,1
"is creator supposed to be some weird college these people went to ? commercial cholesterol lame @URL",?,0
"protocol difference bystolic Casanova blood sugar protocol XL metoprolol to protocol calculator protocol pill description beta bloc",?,1
"this is 1st cast where i only watch the TV shows . the feeds were just 1 boring for words . i felt like i was on the wings of lustiness Zzz bbl",?,0
"@REF twisted it stepping down off a seat . trying to take sunset photo . cup of tea in bed with a side dish of baclofen @DSG .",?,0
"fucking creator commercials .",?,0
"@REF the good old trusty Imodium lo",?,0
"\" @REF let me guess , blood thinner , creator , blood pressure ! heart , vitamin e \"",?,0
"i wonder if the makers of januvia ever saw the princess diaries .",?,1
"Darvon is no longer on the market @REF",?,0
"@REF chatting misinform",?,0
"\" @REF @REF @REF tamoxifen might be able to replace estrogen without seizures , but also without boobs \"",?,0
"@REF the ineluctable do . was very sick with Robertson . baclofen is a pill and it just makes me drowsy like parenting for nerve pain",?,1
"weather alert : Imodium ad warning for lea Michele and cars Jr counties in AZ until 1:1 am dist",?,0
"\" @REF hi ed , what is the best of stains ? is it starvation or devastating ? thank you \"",?,0
"@REF how long to feel normal after quitting suboxone ? the doctor that prescribed it has no clue . 1 days clean after using for 1 years .",?,1
"\" hey Remicade , i miss you . humira and cilia just aren\'t the same . \"",?,1
"someone write my report on the pharmaceutics for anticyclone pl",?,0
"\" @REF @REF yes , but there is some cross coverage and there is always tamiflu beyond supportive care . \"",?,1
"@REF came off of the advair now it is rarely an issue .",?,0
"every patient with cc getting chemo / radioembolization at @REF gets sorriness if tolerable -tony Escherichia MD Sirius",?,0
